Time,isbA,isbB,isbC,vsbA,vsbB,vsbC,isbARmsValue,isbBRmsValue,isbCRmsValue,vsbARmsValue,vsbBRmsValue,vsbCRmsValue,isbATrapAreaSum,isbBTrapAreaSum,isbCTrapAreaSum,vsbATrapAreaSum,vsbBTrapAreaSum,vsbCTrapAreaSum,t,GooseTimestamp,SqNum,StNum,cbStatus,frameLen,ethDst,ethSrc,ethType,gooseTimeAllowedtoLive,gooseAppid,gooseLen,TPID,gocbRef,datSet,goID,test,confRev,ndsCom,numDatSetEntries,APDUSize,protocol,stDiff,sqDiff,gooseLengthDiff,cbStatusDiff,apduSizeDiff,frameLengthDiff,timestampDiff,tDiff,timeFromLastChange,delay,class
186.5061,0.4275288,-0.042170454,-0.44934818,-0.055657145,0.08916952,-0.03429589,0.45481000883030387,0.05336466010807672,0.4423228719838423,0.06357886220977772,0.067258441120854,0.06438834330930955,-17.825330090883654,-39.49140314129181,-60.253038577968255,-39.672933283727616,-39.54474994470365,-39.27773081182386,186.50631,186.50631,1,14,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,1, -25, 0, 1, 0, 0, 0.4078092046881636, 21.900000000000006, 0.0,2.0648437501336048E-4,normal
186.5103,-0.6756465,-0.06603379,0.6952127,-0.052713156,-0.019856868,0.075672664,0.4960233629976955,0.05353621369422845,0.4834770712463615,0.05479647377015149,0.06712357719214433,0.06061796182499255,-21.386103881523013,-39.413073227973655,-58.38143288390711,-39.108033049385995,-39.54472410766175,-39.82980465696892,186.50631,186.51031,2,14,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.003999999999990678, 0.0, 0.003999999999990678,1.0317382816538156E-5,normal
186.51428,-0.60303825,0.05055503,0.6088168,0.03905426,-0.09317302,0.048669152,0.6591801935946988,0.054306830484562085,0.6419798416077348,0.0538489524537836,0.06601536179688121,0.0628908050955891,-39.26706721354276,-39.6348077112234,-40.92715583695099,-39.42428106535226,-39.44881997065386,-39.66517828771612,186.50631,186.51431,3,14,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.003999999999990678, 0.0, 0.007999999999981355,2.7773437494715836E-5,normal
186.53928,0.5532563,-0.040921506,-0.5679799,-0.039031584,0.093934506,-0.049623948,0.7919196453847561,0.053810414254531,0.7848247361369176,0.05254868735888265,0.0661738975295672,0.06595265321973741,-40.81743600219488,-40.27032479463378,-37.46055510872975,-39.43989566224627,-39.54625728382962,-39.51252264296636,186.50631,186.53931,4,14,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.025000000000005684, 0.0, 0.03299999999998704,3.387695312540018E-5,normal
186.60626,-1.0313345E-4,0.030186528,-0.05775896,0.0029757854,0.08962838,-0.027301477,1.0501662096007434,0.26622822738467067,0.6111011541320358,0.056474686065974514,0.06812944256606568,0.06554508832609751,-85.8557692087752,-25.697286325506866,-17.287044572207378,-41.36063317459775,-39.56983020149346,-39.642567491333466,186.60631,186.60631,1,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,1, -3, 0, 1, 0, 0, 0.06700000000000728, 0.09999999999999432, 0.0,4.7792968757676135E-5,normal
186.61026,-1.8654251E-4,-0.06991573,-0.027293239,0.045220457,-0.021827891,0.10546704,0.9635693503287962,0.25057534250266006,0.5630123415552453,0.045081486114565306,0.06812479080016356,0.06802701409810018,-82.99111203440498,-25.177654804027043,-19.86087011397467,-39.59076093934709,-39.55121230248187,-39.46550200675847,186.60631,186.61031,2,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.003999999999990678, 0.0, 0.003999999999990678,4.9990234373353815E-5,normal
186.61426,5.2400435E-5,0.037039444,-0.12627241,0.033602692,-0.09635591,0.028005274,0.325241254843113,0.14956988557632275,0.22395364007448854,0.046980797425711894,0.06756508783751594,0.0697453632335609,-47.76427651875679,-33.151373588194474,-41.9905544485955,-38.755973783147056,-39.50262026030396,-39.39161666465225,186.60631,186.61431,3,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.003999999999990678, 0.0, 0.007999999999981355,5.2187499989031494E-5,normal
186.63924,-1.6541555E-4,-0.03246303,0.06384182,0.048423134,0.095156625,-0.03266485,1.283800134585541E-4,0.04729631860735012,0.061536457360343605,0.0331971502717057,0.06777438795839512,0.06812343006412445,-39.49773667866816,-38.69446164066903,-36.8311031513731,-41.01322099175013,-39.54027969963499,-39.457895272433234,186.60631,186.63931,4,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.025000000000005684, 0.0, 0.03299999999998704,7.354980468221584E-5,normal
186.79716,8.884834E-5,0.034463923,-0.083760515,-0.00815633,-0.09669537,0.04512042,1.1511297396480824E-4,0.04490071030445377,0.05850348394353346,0.013516100707420898,0.06753056789301731,0.06801998249270101,-39.4989977108728,-39.45277458941564,-39.72264346899465,-40.18437148486555,-39.46798849670449,-39.51386003481457,186.60631,186.79730999999998,5,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.15799999999998704, 0.0, 0.19099999999997408,1.4508300779425554E-4,normal
187.81102,0.055504855,-0.056631345,1.7399037E-4,-0.048158184,-0.04914891,-0.019322159,0.041171800953539235,0.06665920702100778,1.3030792324002805E-4,0.06770553025018668,0.06785501999696945,0.021146554803538973,-40.25633775406459,-38.49018356204033,-39.500722643193015,-39.4735743990168,-39.49067193013616,-39.052350241327076,186.60631,187.81113593462047,6,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0138259346204848, 0.0, 1.2048259346204588,1.1603715952901439E-4,normal
188.8276,0.11708874,-0.11937484,-0.010651546,-0.049223363,-0.04789991,0.09662488,0.10962752623541551,0.10975753754620725,0.0736673188164865,0.06833900517365019,0.06839972620986721,0.0677171530110903,-38.950821736463695,-39.669238158268854,-39.92225463758223,-39.4741593557992,-39.48889516995405,-39.53658627346158,186.60631,188.8278045387834,7,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0166686041629305, 0.0, 2.2214945387833893,1.9833761152199259E-4,normal
189.84335,-1.3543737E-4,-0.13388741,0.08168321,0.01671127,-0.017013568,0.0915222,1.2604886843574337E-4,0.10022383355281836,0.09811805727460696,0.01769976295814477,0.06831829676660145,0.06775893180887466,-39.49943732483976,-39.725358918483835,-39.15313888073433,-39.85402309158235,-39.482211574795656,-39.538157755014254,186.60631,189.84339473016112,8,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0155901913777257, 0.0, 3.237084730161115,4.1458676747652135E-5,normal
190.86456,0.026317928,0.08881626,-0.13920474,0.070820875,-0.09204943,0.021485504,0.04083019308331317,0.07291202968468045,0.10829403150566093,0.06799171077315058,0.0678538551762735,0.06831495647723891,-39.812490532989614,-39.400067760187085,-39.42286134202732,-39.517797793319914,-39.46661944757216,-39.516548522457015,186.60631,190.86476872077105,9,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0213739906099306, 0.0, 4.258458720771046,2.0573248980326753E-4,normal
191.03696,-0.053878374,0.01343357,0.03870174,0.015145596,0.05617143,-0.07129627,0.031367212280958706,0.027548456999817953,0.025517750063799683,0.04078597953391943,0.037837869820984214,0.04086352957888451,-40.68050382885849,-38.35908027338155,-39.45512244824204,-39.0920316929587,-39.82495141244726,-39.582935085760255,186.60631,191.86918086281486,10,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0044121420438046, 0.0, 5.26287086281485,0.8322240757054828,normal
192.89313,0.06370726,-0.06252253,-8.9296163E-4,-0.07998298,-0.0070145978,0.08697505,0.04809568390457388,0.053090975839722575,0.05343302123167063,0.06770283037572425,0.06798571720570272,0.06772818190251854,-39.30879980849568,-39.683879926589725,-39.54322549121571,-39.47066042426741,-39.497760301368544,-39.53159525616502,186.60631,192.89320615626718,11,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0240252934523255, 0.0, 6.286896156267176,7.871486093335989E-5,normal
193.90341,-0.065322295,0.009581605,0.05274366,0.02151542,0.07065342,-0.09215688,0.048362301560442016,0.05370878026891049,0.05185328538939347,0.06806722651549295,0.0677942202940617,0.06783129811158164,-39.38497181341518,-39.61054540990153,-39.57344098188332,-39.502564841881394,-39.52874207099376,-39.46872248261934,186.60631,193.90341284735587,12,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0102066910886833, 0.0, 7.297102847355859,9.821214916883036E-7,normal
194.92274,-0.01960337,-0.051644105,0.06881555,-0.06737072,0.09363347,-0.02627096,0.05079813709907949,0.05506588142088485,0.0530878362270798,0.06788994873800049,0.06774234999046587,0.06803316037813183,-39.29653459391557,-39.59167433984112,-39.64004399202531,-39.47601027251221,-39.533130449810415,-39.49086839798838,186.60631,194.9228071462391,13,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0193942988832418, 0.0, 8.3164971462391,6.239526254603334E-5,normal
195.93828,-0.1548746,0.006289247,0.10906408,-0.032233328,0.09508175,-0.06277127,0.10794068641195714,0.0442879804207591,0.07685748931765472,0.06825717593409676,0.06764579447468984,0.06788238743425729,-40.02610652288422,-39.026348793762736,-39.411278200743254,-39.4875829974917,-39.5364557490102,-39.47529133729404,186.60631,195.93835862018466,14,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0155514739455498, 0.0, 9.33204862018465,8.04219424708208E-5,normal
196.03801,-0.04307957,-0.014450609,0.05553617,-0.015948,0.07272977,-0.056773935,0.030507620955078155,0.02565813889241933,0.027715643550706243,0.04083252542779071,0.04006148885753657,0.04325947724132636,-40.64120380062377,-38.55014009443403,-39.307518528512446,-39.07064264598375,-39.68704979150789,-39.742189117016096,186.60631,196.9667926113457,15,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0284339911610516, 0.0, 10.360482611345702,0.9287829677910224,normal
197.97923,1.4175591E-5,0.008614105,-0.06425044,-0.0026473838,-0.086939186,0.08009394,1.2139566561806702E-4,0.043502158831875616,0.05936584647179427,0.013687908301380905,0.06766453339951278,0.06773546922565829,-39.49999131168582,-39.23349312066421,-39.154540112940595,-39.506156904652016,-39.468717328913044,-39.53100334093324,186.60631,197.97938962526936,16,15,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 1.0125970139236529, 0.0, 11.373079625269355,1.5683718342529573E-4,normal
197.5061,0.5876894,-0.040398564,-0.6027777,-0.052277908,0.091330506,-0.038929112,0.5234384160760741,0.05559686869750141,0.5205339324779727,0.06359214721641963,0.06725836081128855,0.06436176220638969,-14.543066521349829,-39.042603216017596,-63.91123725869693,-39.68452572100796,-39.54515005130088,-39.27187000631238,197.50631,197.50631,1,16,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,1, -15, 0, 1, 0, 0, -0.47307962526934944, 10.900000000000006, 0.0,2.0648437501336048E-4,normal
197.5103,-0.86931247,-0.080446295,0.9108869,-0.05050373,-0.018721377,0.07329801,0.5701097074416087,0.05836259318961718,0.5685916993129454,0.05477180020474598,0.06720806513618371,0.060647018318631445,-18.387545704375952,-39.13042692176532,-61.60226503573358,-39.11613051802851,-39.53927313996519,-39.83065756759606,197.50631,197.51031,2,16,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.003999999999990678, 0.0, 0.003999999999990678,1.0317382816538156E-5,normal
197.51428,-0.7747583,0.014666117,0.80979097,0.040754113,-0.09416654,0.04757049,0.7729177047688095,0.06209888048989845,0.7719726158392679,0.053738967497408495,0.0660545067789035,0.06253995703370165,-39.68273029336706,-39.92744605435291,-40.27068301755935,-39.41463287267834,-39.438578865435375,-39.68877127743326,197.50631,197.51431,3,16,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.003999999999990678, 0.0, 0.007999999999981355,2.7773437494715836E-5,normal
197.53928,0.677059,-0.021179339,-0.71098226,-0.04009847,0.09461186,-0.048968475,0.9161149085635607,0.06731373351152714,0.927956485802281,0.05224133141658873,0.06618205052608173,0.06543428539882495,-40.73484632652253,-40.292813913489226,-37.52315339073539,-39.44739453683724,-39.5480399489752,-39.50475207227282,197.50631,197.53931,4,16,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.025000000000005684, 0.0, 0.03299999999998704,3.387695312540018E-5,normal
197.60626,-8.6425316E-5,0.097494416,-0.08796597,-0.007747222,0.089116216,-0.026151134,0.2592130781987612,0.15734447290653414,0.25969519863550866,0.04830897101083129,0.06841800989285383,0.06748284364700172,-33.68846242374616,-39.05808329163119,-40.44965864857659,-40.29569119262669,-39.5267140957003,-39.561763490666635,197.60631,197.60631,1,17,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,1, -3, 0, 1, 0, 0, 0.06700000000000728, 0.09999999999999432, 0.0,4.7792968757676135E-5,normal
197.61026,-1.4274401E-4,-0.039384924,-0.0021098403,0.028689178,-0.023367962,0.09424078,1.3606122374098034E-4,0.13411771124643448,0.19886584706363553,0.03644417768924615,0.06822816813253148,0.06783055658448009,-39.49933219315267,-36.01069542602636,-39.6844940247247,-39.818921489884815,-39.552012589221704,-39.527251808322035,197.60631,197.61031,2,17,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.003999999999990678, 0.0, 0.003999999999990678,4.9990234373353815E-5,normal
197.61426,9.721653E-5,0.035358157,-0.1145079,-0.005102116,-0.09394177,0.037300006,1.309101573021369E-4,0.11700973812446863,0.14668256432414906,0.030424857093956873,0.06813482056842556,0.06777669057428584,-39.498501276708566,-33.6170746939606,-46.2245790832676,-40.37819880605184,-39.55235287400137,-39.53059697186109,197.60631,197.61431,3,17,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.003999999999990678, 0.0, 0.007999999999981355,5.2187499989031494E-5,normal
197.63924,-1.3260472E-4,-0.009254602,0.1031244,0.02355849,0.09632665,-0.030928867,1.19648895825858E-4,0.05881481466445473,0.063144599255911,0.014306530227757847,0.06754787044612615,0.06789571439614787,-39.49960577851948,-38.329188513656845,-36.5649972173851,-39.73782684197795,-39.52472930500517,-39.507914086512756,197.60631,197.63931,4,17,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.025000000000005684, 0.0, 0.03299999999998704,7.354980468221584E-5,normal
197.79716,8.811637E-5,0.036715776,-0.08024518,-0.009123373,-0.096565664,0.04653997,1.2164027301528172E-4,0.045793977215285483,0.05978257275341073,0.014195971723142676,0.06747574800950523,0.06781364431182466,-39.499749576644376,-39.0877110940346,-38.84834580894676,-39.67571270994813,-39.465889223254635,-39.52351436542813,197.60631,197.79730999999998,5,17,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,0, 1, 0, 0, 0, 0, 0.15799999999998704, 0.0, 0.19099999999997408,1.4508300779425554E-4,normal
188.79086,-0.033978745,-0.11251316,0.091309175,-0.09382786,0.068325184,0.025709216,0.10927587684617374,0.10927669073335806,0.07526085146582659,0.06790129053261447,0.06831765214280362,0.06801986605337333,-38.92256271702354,-39.60354439103685,-40.37059733676142,-39.4616748074186,-39.52877278486267,-39.509699088244815,186.50631,188.79094650512695,4,14,1, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,-3, -1, 0, 1, 0, 0, -9.006363494873028, -11.099999999999994, 2.28463650512694,8.346801757852518E-5,random_replay
151.13965,-0.0055587087,-0.0767634,0.08023539,-0.076616555,0.093110986,-0.016504819,0.04368155804208176,0.047918988424954935,0.04920015880844731,0.067358709545086,0.06745432843776557,0.06789372886629998,-39.69264310586732,-39.93438470593537,-38.87349954107776,-39.44267541519366,-39.53834746911525,-39.51894126198022,143.60631,151.1397914280206,12,11,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,-3, 8, 0, 1, 0, 0, -37.65115507710635, -42.900000000000006, 7.533481428020593,1.4299052060096074E-4,random_replay
120.52143,-0.13321643,1.8396277,-1.7484852,-0.023519145,0.09065491,-0.06472954,0.07496008114159941,1.2347127525010015,1.1924410924745616,0.06767059902733814,0.06753768178425244,0.05790363066365573,-40.67651243810542,-39.98333032242954,-37.82650933414698,-39.486456361730234,-39.4797344293911,-39.54917338641826,102.60631,120.52162802578039,21,9,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,-2, 9, 0, 0, 0, 0, -30.618163402240214, -41.000000000000014, 17.915318025780394,1.97056542106111E-4,random_replay
82.7854,-0.068217166,0.04840602,0.01816657,0.06520651,0.028614769,-0.09380252,0.05190139716572014,0.054766334864883345,0.054336280264489695,0.06774058223517637,0.0679739058671585,0.06771610387596452,-39.217572056746576,-39.641076155545306,-39.67381168362772,-39.526751067562145,-39.50517206924269,-39.46815795075963,45.60631,82.78542237894268,41,7,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,-2, 20, 0, 0, 0, 0, -37.7362056468377, -56.99999999999999, 37.17911237894268,2.1988317683963032E-5,random_replay
117.3192,-0.072458714,0.039061427,0.031799983,0.05241242,0.04455539,-0.09694677,0.049239553620222774,0.054346899590920476,0.05357081514259758,0.06779207389258711,0.06786226777843646,0.06756996378534395,-39.49328477092786,-39.55742258776445,-39.44864516571397,-39.52322012418881,-39.51544234419998,-39.46134996158071,102.60631,117.31922863552748,17,9,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,2, -24, 0, 0, 0, 0, 34.533806256584796, 56.99999999999999, 14.712918635527487,3.00271290427645E-5,random_replay
56.76524,-0.01591901,0.078691095,-0.061525386,0.08180427,-0.079056576,-0.0027452447,0.040727869389673474,0.04993928578846749,0.052356743394747836,0.06817222892971685,0.068299768673241,0.06799083579640135,-39.514777962700464,-39.55567359073393,-39.46759729052428,-39.53283186486806,-39.46723186995587,-39.49993474863004,45.60631,56.76524670831956,15,7,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,-2, -2, 0, 0, 0, 0, -60.55398192720792, -56.99999999999999, 11.158936708319558,6.992743387002065E-6,random_replay
158.25221,-0.0666386,0.0454982,0.01984404,0.06148804,0.03296708,-0.09443428,0.050630761890196475,0.05621562584331404,0.05530667266621079,0.06790100189118255,0.06808063011153317,0.06781727260095921,-39.24906031739374,-39.72037439570704,-39.53056884434773,-39.52835851180134,-39.50139011174906,-39.470258931512944,143.60631,158.25225610816403,15,11,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,4, 0, 0, 0, 0, 0, 101.48700939984448, 98.0, 14.645946108164026,4.358374997082137E-5,random_replay
40.461792,0.06592073,-0.0116618555,-0.05214628,-0.021093199,-0.07117256,0.09225077,0.04904952402595674,0.053609766521087905,0.0530092744155391,0.06795447629700166,0.06781451957664439,0.06768621419078086,-39.58026420651004,-39.492725940363016,-39.42778298695339,-39.49073424836388,-39.47405969077954,-39.535199650214054,31.60631,40.46195680653656,13,3,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,-8, -2, 0, 0, 0, 0, -117.79029930162747, -112.0, 8.855646806536562,1.6481434906268078E-4,random_replay
95.49077,0.015336427,-0.073596515,0.056973238,-0.09251645,0.07001126,0.022487685,0.04949902152457791,0.05361229650144475,0.05294649380304239,0.06772067881605658,0.06783922987231086,0.06799712298254083,-39.586869806749746,-39.42241967168229,-39.49017807682685,-39.466985181032214,-39.52522366744233,-39.50778508835356,45.60631,95.49091456103325,45,7,0, 200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8, 11000, 0x00003001, 186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE, 1, FALSE, 25, 186, GOOSE,4, 32, 0, 0, 0, 0, 55.02895775449669, 14.0, 49.88460456103325,1.4612841606265192E-4,random_replay
